time,ID,acceleration,velocity,position,collisions
1.3,2,-4.119999999999999,"Point(-23.304000000000002, 2.853916900732992e-15)","Point(107.818, 57.0)",0
1.3,3,-0.06,"Point(-24.927999999999997, 3.0527995409145216e-15)","Point(97.39320000000001, 72.5)",0
1.3,4,-0.06,"Point(-24.927999999999997, 3.0527995409145216e-15)","Point(77.3432, 68.0)",0
1.3,5,0.04000000000000001,"Point(-20.62989513424536, 3.2735257368837365)","Point(110.38589329930281, 68.64063582719615)",0
1.3,6,-0.06,"Point(-24.927999999999997, 3.0527995409145216e-15)","Point(207.34320000000002, 67.5)",0
1.4000000000000001,1,-0.06,"Point(-24.921999999999997, 3.0520647528350332e-15)","Point(84.8007, 62.5)",0
1.4000000000000001,2,-4.119999999999999,"Point(-22.892000000000003, 2.8034614526081214e-15)","Point(105.5082, 57.0)",0
1.4000000000000001,3,-0.06,"Point(-24.921999999999997, 3.0520647528350332e-15)","Point(94.9007, 72.5)",0
1.4000000000000001,4,-0.06,"Point(-24.921999999999997, 3.0520647528350332e-15)","Point(74.85069999999999, 68.0)",0
1.4000000000000001,5,0.04000000000000001,"Point(-20.312539821038143, 4.886347308444238)","Point(108.37377513932198, 69.20215297766919)",0
1.4000000000000001,6,-0.06,"Point(-24.921999999999997, 3.0520647528350332e-15)","Point(204.85070000000002, 67.5)",0
1.5000000000000002,1,-0.06,"Point(-24.915999999999997, 3.051329964755545e-15)","Point(82.3088, 62.5)",0
1.5000000000000002,2,-4.119999999999999,"Point(-22.480000000000004, 2.7530060044832504e-15)","Point(103.2396, 57.0)",0
1.5000000000000002,3,-0.06,"Point(-24.915999999999997, 3.051329964755545e-15)","Point(92.4088, 72.5)",0
1.5000000000000002,4,-0.06,"Point(-24.915999999999997, 3.051329964755545e-15)","Point(72.35879999999999, 68.0)",0
1.5000000000000002,5,0.04000000000000001,"Point(-19.869176191326286, 6.4698263870086485)","Point(106.41166483851906, 69.92028634096816)",0
1.5000000000000002,6,-0.06,"Point(-24.915999999999997, 3.051329964755545e-15)","Point(202.35880000000003, 67.5)",0
1.6000000000000003,1,-0.06,"Point(-24.909999999999997, 3.0505951766760565e-15)","Point(79.81750000000001, 62.5)",0
1.6000000000000003,2,-4.119999999999999,"Point(-22.068000000000005, 2.70255055635838e-15)","Point(101.01219999999999, 57.0)",0
1.6000000000000003,3,-0.06,"Point(-24.909999999999997, 3.0505951766760565e-15)","Point(89.9175, 72.5)",0
1.6000000000000003,4,-0.06,"Point(-24.909999999999997, 3.0505951766760565e-15)","Point(69.86749999999999, 68.0)",0
1.6000000000000003,5,0.04000000000000001,"Point(-19.302431262143628, 8.014121746655785)","Point(104.51174773164418, 70.79067649888827)",0
1.6000000000000003,6,-0.06,"Point(-24.909999999999997, 3.0505951766760565e-15)","Point(199.86750000000004, 67.5)",0
1.7000000000000004,1,-0.06,"Point(-24.903999999999996, 3.049860388596568e-15)","Point(77.3268, 62.5)",0
1.7000000000000004,2,-4.119999999999999,"Point(-21.656000000000006, 2.652095108233509e-15)","Point(98.826, 57.0)",0
1.7000000000000004,3,-0.06,"Point(-24.903999999999996, 3.049860388596568e-15)","Point(87.4268, 72.5)",0
1.7000000000000004,4,-0.06,"Point(-24.903999999999996, 3.049860388596568e-15)","Point(67.37679999999999, 68.0)",0
1.7000000000000004,5,0.04000000000000001,"Point(-18.615700550203282, 9.509621918097588)","Point(102.68583531681642, 71.80801611444342)",0
1.7000000000000004,6,-0.06,"Point(-24.903999999999996, 3.049860388596568e-15)","Point(197.37680000000003, 67.5)",0
1.8000000000000005,1,-0.06,"Point(-24.897999999999996, 3.0491256005170797e-15)","Point(74.83670000000001, 62.5)",0
1.8000000000000005,2,-4.119999999999999,"Point(-21.244000000000007, 2.601639660108638e-15)","Point(96.681, 57.0)",0
1.8000000000000005,3,-0.06,"Point(-24.897999999999996, 3.0491256005170797e-15)","Point(84.9367, 72.5)",0
1.8000000000000005,4,-0.06,"Point(-24.897999999999996, 3.0491256005170797e-15)","Point(64.88669999999999, 68.0)",0
1.8000000000000005,5,0.04000000000000001,"Point(-19.30994057386423, 8.01689834249087)","Point(100.72739506924661, 72.53953518917675)",0
1.8000000000000005,6,-0.06,"Point(-24.897999999999996, 3.0491256005170797e-15)","Point(194.88670000000002, 67.5)",0
1.9000000000000006,1,-0.06,"Point(-24.891999999999996, 3.048390812437591e-15)","Point(72.34720000000002, 62.5)",0
1.9000000000000006,2,-4.119999999999999,"Point(-20.832000000000008, 2.5511842119837673e-15)","Point(94.57719999999999, 57.0)",0
1.9000000000000006,3,-0.06,"Point(-24.891999999999996, 3.048390812437591e-15)","Point(82.44720000000001, 72.5)",0
1.9000000000000006,4,-0.06,"Point(-24.891999999999996, 3.048390812437591e-15)","Point(62.39719999999999, 68.0)",0
1.9000000000000006,5,0.04000000000000001,"Point(-19.88478023359159, 6.473581625481065)","Point(98.71707853193736, 73.11478158840141)",0
1.9000000000000006,6,-0.06,"Point(-24.891999999999996, 3.048390812437591e-15)","Point(192.39720000000003, 67.5)",0
2.0000000000000004,1,-0.06,"Point(-24.885999999999996, 3.0476560243581025e-15)","Point(69.85830000000001, 62.5)",0
2.0000000000000004,2,0.04000000000000001,"Point(-20.771842848548385, 1.6338423042661747)","Point(92.50748294436156, 57.23838387025837)",0
2.0000000000000004,3,-0.06,"Point(-24.885999999999996, 3.0476560243581025e-15)","Point(79.95830000000001, 72.5)",0
2.0000000000000004,4,-0.06,"Point(-24.885999999999996, 3.0476560243581025e-15)","Point(59.90829999999999, 68.0)",0
